Location,Latitude,Longitude
Auckland New,-36.99321065,174.89020242948718
Lae New,-6.6931763,147.02817545864815
Brows Mills New,52.58545705,-1.985191146128785
Chesterfield New,42.8873038,-72.4703661
Barnegat City New,39.66478322887007,-74.16965159454689
Rochester New,43.157285,-77.615214
Williamsport Newfoundland,50.533333,-56.283333
Hendersonville North,35.3187279,-82.4609528
Myrtle Beach North,33.8278405,-78.6800323
Grytoya Norway,68.93402825000001,16.49154263908059
Paris Orly,48.73005955,2.367831255814345
Lahore Pakistan,31.5656822,74.3141829
Multan Pakistan,30.197838,71.4719683
Colon Panama,9.3553005,-79.8974085
Karamui Papua,-6.497757849999999,144.82907880219938
Ononge Papua,-8.673149500000001,147.2621270017873
Belem Para,-1.45056,-48.4682453
Dix Run Pennsylvania,40.90781245415472,-77.93713826287956
Reading Pennsylvania,40.335345,-75.9279495
Bellavista Airport Peru,-5.2883902,-76.292099
Buenavista Philippines,10.0808818,124.1117182
Libacao Philippines,11.480692,122.3024183
Bacolod Philippines,10.6762836,122.9513786
Cagayancillo Philippines,9.577868,121.1993551
Jolo Philippines,6.0531173,121.0007633
Cap-des-Rosiers Quebec,48.8562821,-64.2010241
Fort Rupert Quebec,51.4775538,-78.7498924
Macaé Rio,-22.28283055,-41.96490906592897
Tuzla Romania,44.0042578,28.6375058
Strezhevoy Russia,60.732758,77.600807
Palana Russia,59.0827605,159.9512943
Syktyvkar Russia,61.6685237,50.8352024
Karaganda Russia,55.86315694985106,49.073633023207016
Marga Russia,54.599422,99.844017
Shakhtyorsk Russia,49.1592435,142.1070013
Vitim Russia,56.6015917,115.4158334
Port Logan Scotland,54.7234041,-4.9546277
Haenam South,34.5734106,126.5989275
Jeju South,40.5843974,-105.076626
Florence South,34.1984435,-79.7671658
Rosas Spain,42.2632018,3.1755328
Cadix Spain,36.5297438,-6.2928976
Port Sudan Sudan,19.619217,37.211709
Patikul Sulu,6.0889469,121.1054959
Pian Giacomo Switzerland,46.4203657,9.2269445
Konstanz Switzerland,47.09654433479344,8.270377853740591
Geneva Switzerland,46.2017559,6.1466014
Papeete Tahiti,-17.5366464,-149.55616940209092
Magong Taiwan,23.5663766,119.5784885
Hsinchu Taiwan,24.8066333,120.9686833
Knoxville Tennessee,35.9603948,-83.9210261
Lockhart Texas,29.8832105,-97.6736292
Arkansas Pass Texas,27.64572445942724,-98.08417237856554
Eindhoven The,-33.975,18.6416667
Kirovograd Ukraine,48.5105805,32.2656283
Hrabove Ukraine,48.1482659,38.6482653
Lviv Ukraine,49.841952,24.0315921
Odessa Ukraine,46.4843023,30.7322878
Cardiff United,-32.9409311,151.6685623
Puerto Cabello Venezuela,10.4677932,-68.0436682
San Cristobal Venezuela,7.7756663,-72.2214154
Moc Hoa Vietnam,10.75761925,106.04067805682207
Thach That district Vietnam,21.02386545,105.55383751543042
Richmond Virginia,37.5385087,-77.43428
Premier West,37.4223352,-81.6437197
Bir Fadl Yemen,12.865,44.9625
Noumea,-22.2745264,166.442419
Oiapoque,3.8432128,-51.8350798
Yaounde,3.8689867,11.5213344
London Heathrow,51.46773895,-0.4587800741571181
Tyrrhenian Sea,39.9999743,11.9999826
Monte San Isidro,42.63366575,-5.594228893262919
Atlantic Ocean 110,40.93492175597253,-72.30153296392496
Pacific Ocean 116,-37.05238718534656,175.93813353077223
Lake Michigan 18,33.373074769887495,-82.11025695745671
Atlantic Ocean 570,26.074872000395427,-97.16103268406692
Logar Afghanistan,34.0653595,69.160172
Gardez Afghanistan,33.6014533,69.2235518
Andreanof Islands Alaska,52.08784,-173.64936880496504
Anchor Point Alaska,59.7683285,-151.677019282245
Ella Lake Alaska,55.47572885,-131.10958041478835
Umiat Alaska,69.3669444,-152.1441667
Mt. Gilbert Alaska,54.2512048,-165.6605409
Blida Algeria,36.4705658,2.8274937
Schiphol Amsterdam,52.32698005,4.74150530038293
M'Banza Congo Angola,-6.2678204,14.2417957
Ndalatando Angola,-9.2984831,14.9144981
Matala Angola,-14.7383594,15.0289306
Junin Argentina,-34.5934412,-60.9461678
Posadas Argentina,-27.3664824,-55.894295
Flagstaff Arizona,35.1987522,-111.651822
Little Rock Arkansas,34.7465071,-92.2896267
York Australia,-31.8889034,116.7691483
Bahrain Bahrain,26.030093,50.55333678912324
Lindau Bavaria,47.550753,9.6926624
Port Hardy BC,50.7244402,-127.4976081
Natal Brazil,-5.805398,-35.2080905
Cruzeiro do Sul Brazil,-29.5139742,-51.9917068
Pacatuba Brazil,-3.9841,-38.6180383
Florianpolis Brazil,-13.85424245,-40.06081655
Coari Brazil,-4.0885957,-63.1431166
Sao Pedro d' Aldeia Brazil,-12.7010327,-38.1313345
Juara Brazil,-11.2535587,-57.5080072
Belo Horizonte Brazil,-19.9227318,-43.9450948
Tabatinga Brazil,-21.7373768,-48.6880522
Altamira Brazil,-3.204065,-52.209961
Pedro Alfonso Brazil,-26.86269359104019,-52.98998073517952
Porto Alegre Brazil,-30.0324999,-51.2303767
Sao Luis Brazil,-2.5295265,-44.2963942
Heho Burma,20.7187712,96.8269218
Santa Ana California,33.7494951,-117.873221
Garberville California,40.100569,-123.796139
El Segundo California,33.917028,-118.4156337
Duarte California,34.1394513,-117.9772873
Sihanoukville Cambodia,10.6220485,103.5223365
Quebec Canada,52.4760892,-71.8258668
Abéché Chad,13.8280295,20.8283652
Stockport Cheshire,53.3979875,-2.1518866
Santiago Chile,-33.4377756,-70.6504502
Aysen Chile,-46.1434629,-74.21278862501612
Arica Chile,-18.4785288,-70.3211394
Kweilin China,22.32869682823175,114.15976242143692
Yaocun China,36.1776093,113.806834
Xi'an China,34.261004,108.9423363
Shitai China,30.1875746,117.5942216
Vereda el Salitre Colombia,4.2634682,-75.14092266748051
Fonseca Colombia,10.7773005,-72.7985609
Malambo Colombia,10.8653387,-74.7746194
Mitsamiouli Comoros,-11.3888547,43.2930126
Kamina Congo,-8.7351826,25.0032201
Irumu Congo,1.2701851,30.016639254441905
New Haven Connecticut,41.3082138,-72.9250518
Windsor Locks Connecticut,41.9281305,-72.643631
Brighton East,-37.9171728,145.0163663
Oxfordshire England,51.833333,-1.25
Swanage England,50.6086976,-1.9571971
Folkestone England,51.0791335,1.1794073
Dungeness England,50.9141783,0.9728941
Nailstone England,52.6597212,-1.3862153489794613
Yarmouth England?,52.6071742,1.7314845
Boca Raton Florida,26.3586885,-80.0830984
Habsheim France,47.7286566,7.4164754
Toulouse-Blagnac France,43.629978,1.360809880743464
Brest France,48.3905283,-4.4860088
Ouistreham France,49.2761243,-0.258479
Carentan France,49.29476595,-1.252311940606591
Barneville France,49.3891667,0.1886111
Flamanville France,49.6348243,0.839636
Landrécies France,50.1250142,3.6913023
Gemenos France,43.2961722,5.6295178
Goussainville France,49.0323168,2.4733628
Libreville Gabon,0.4086518,9.4418849
Cartersville Georgia,34.1652304,-84.7997613
Zugdidi Georgia,42.5072124,41.8716891
Saarbrucken Germany,49.234362,6.996379
Accra Ghana,5.5571096,-0.2012376
Black Sea Gulf,41.9562584,34.1923626
Mt. Waialeale Hawaii,21.273562835009265,-157.7027042681329
Kauai Hawaii,22.05038375,-159.55886239302424
Volcano Hawaii,19.4297676,-155.233984
Kai Tak Hong,22.3301046,114.19894916986036
Glenview Illinois,42.0700662,-87.8114044
Lipo India,15.5114652,80.0405012
Mohanbari India,27.7385042,75.3292608
Leh India,34.1642029,77.5848133
Mount Galunggung Indonesia,-7.2561523,108.0760925
Mt. Kalora Indonesia,-0.9578676,119.7496049
Tanjung Karang Indonesia,-2.0831167,101.4274937
Medan Indonesia,3.5896654,98.6738261
Jayapura Indonesia,-2.5387539,140.7037389
Zabol Iran,31.0277779,61.4948211
Rasht Iran,37.2793607,49.5846102
Dublin Ireland,53.3493795,-6.2605593
Port Ellen Islay,55.6300158,-6.186653458975101
Amalfi Italy,40.63367,14.6026095
Bari Italy,41.1257843,16.8620293
Shimano Japan,34.55947825,135.46549030148077
Fukuoka Japan,33.6251241,130.6180016
Lebo Kansas,38.4166818,-95.8530441
Folkestone Kent,51.0791335,1.1794073
Njabini Kenya,-0.725998,36.653323
Battambang Khmer,13.0865939,102.453868
Talas Kyrgyzstan,42.44067775,72.14085564106415
Sanoyea Liberia,6.975746,-9.9825246
Varese Lombardia,45.8397203,8.754133838056571
Kota Kinabalu Malaysia,5.9780066,116.0728988
Clarksburg Maryland,39.2195565,-77.26784132589286
Chicopee Falls Massachusetts,42.1520377,-72.5759218
La Paz Mexico,24.1619948,-110.3158532
Guadalajara Mexico,20.6720375,-103.338396
Puerto Vallarta Mexico,20.6407176,-105.220306
St. Paul Minnesota,44.9497487,-93.0931028
Vichy Missouri,38.1114322,-91.7604389
Mandalgobi Mongolia,45.7630435,106.2704145
Selenge province Mongolia,49.3910136,107.0629034
Pyin Oo Lwin Myanmar,22.0331367,96.4667341
Dawei Myanmar,14.0797232,98.1990191
?ENTA,25.9341576,77.522664
Rooisand Desert Ranch Namibia,-23.2890911,16.1120293
Mt. Canigou,43.6612896,1.3740774
Gaurikund,30.6534016,79.0268198
Valley Nebraska,41.5595723,-98.9805484
Island Beach New,-34.72201835,146.46256530073546
Mongaup Mountain New,41.9934945,-74.6993963
Asbury Park New,40.2203907,-74.0120817
Christchurch New,50.74168492761671,-1.8073420371205684
Saint John's Newfoundland,47.5490076,-52.7806361
Port Hope Simpson Newfoundland,52.5459688,-56.3006239
Abeokuta Nigeria,7.161,3.348
Northumberland North,55.25,-2.000559
Jacksonville North,34.7494749,-77.4208221
Red Springs North,34.815158,-79.1837649
Bergen Norway,60.3943055,5.3259192
Salinas Victoria Nuevo,26.1216805,-100.3270876995874
Walbridge Ohio,41.5795195,-83.4924358983687
Mackay OLD,57.16225010790541,-111.64615963285304
Sandy Lake Ontario,53.04553395,-93.1045141718736
Tucuti Panama,7.9601443,-77.9327624
Taboga Island Panama,8.7895216,-79.56073999876523
Gulgubip Papua,-5.2804449,141.5412334387427
Blossburg Pennsylvania,41.6795186,-77.0638567
Mount Carmel Pennsylvania,40.7968393,-76.4131097
Tarma Peru,-11.2949681,-75.7163878
Huaricanga Peru,-10.4884858,-77.7507097
Coron Philippines,11.9985507,120.2051611
Sablayan Philippines,12.8470382,120.7799198
Roxas Philippines,11.5895171,122.7500577
Mayaguez Puerto,18.21163545,-67.0953571846176
Ponce Puerto,18.06682235,-66.61404124357566
Lac Peribonka QC,50.138541,-71.27907781647069
Mackay Qld.,-21.141956,149.1865149
Horn Island Queensland,-10.60618815,142.28105329264693
Rollingstone Queensland,-19.043753,146.38459856600286
Adler Russia,43.4253834,39.9237036
Serov Russia,59.6051267,60.5733483
Magadan Oblast Russia,63.5515028,154.014726
Ust-Barguzin Russia,53.4147,109.029
Poroslitsy Russia,54.5802674,35.5932198
Petrozavodsk Russia,61.7900426,34.390007
Dushanbe Russia,38.5591202,68.8000094
Jedda Saudi,21.5504432,39.1742363
Khamis Mushait Saudi,18.3,42.733333
Jeddah Saudia,21.5504432,39.1742363
Campbeltown Scotland,55.4241858,-5.6051005
Freetown Sierra,8.479004,-13.26795
Yengema Sierra,8.6176481,-11.05025123743889
Maribor Slovenia,46.5576439,15.6455854
Bearcat South,40.72081147234184,-111.90219125579708
Songnam-si South,36.7327974,127.010261
George South,-33.970665749999995,22.45535731513449
An Khe South,25.08153290355425,121.26522142272196
Mount Gambier South,-37.8301386,140.7842627
San Sebastian Spain,43.3224219,-1.9838889
Paramaribo Surinam,5.82417645,-55.16628130970069
Bodensee Switzerland,47.518735500000005,9.507717346346231
Al Mayadin Syria,35.0190567,40.4509227
Kaohsiung Taiwan,22.6203348,120.3120375
Taichung Taiwan,24.163162,120.6478282
Quemoy Taiwan,24.4484864,118.32223483742284
Singida Tanzania,-5.2902148,34.6367444
Huntsville Texas,30.7235263,-95.5507771
New Boston Texas,33.4598415,-94.4154787
Bannang Sata Thailand,6.2655961,101.2639861
Vlissingen The,51.23504405406565,1.3979737927164095
Entebbe Uganda,0.0611715,32.4698564
Lugansk Ukraine,48.5717084,39.2973153
Salto-Nueva Hesperides Uruguay,-31.43999035,-57.986808338166256
Villeneuve-le-Roi Val-de-Marne,48.7350308,2.4077003
Maiquetia Venezuela,10.60316215,-66.99667670060362
Pleiku Vietnam,13.9715982,108.0143597
Da Nang Vietnam,16.068,108.212
Leesburg Virginia,39.1154506,-77.5645607
Chantilly Virginia,38.885219,-77.44867724838636
Bowling Green Virginia,38.0498524,-77.3469994
Martinsburg West,39.4562528,-77.9639604
Appleton Wisconsin,44.2613967,-88.4069744
Rijeka Serbia,44.04588289823429,20.21760503856145
Navoi,42.0,64.0
Korat -,14.9747339,102.0981161
Cannelton 10,37.9114446,-86.7444321
Shemya AFB Alaska,52.72274555,174.1003202448324
Igiugig Alaska,59.3176195,-155.87086461773356
Minchumina Alaska,63.816697,-152.3729903196251
Mt. Sanford Alaska,62.213889,-144.128889
Butte Alaska,61.555605,-149.00510072157397
Reef Island Alaska,60.84946825,-146.830226875
Adak Alaska,51.8736127,-176.639032
Lucapa Angola,-8.4195244,20.7410918
Kuito Angola,-12.3831319,16.9425484
Malanje Angola,-9.535332,16.9364293
Villa Castelli Argentina,-29.0163711,-68.2226439
Rio Grande Argentina,-53.7858275,-67.7018562
Mendoza Argentina,-34.78709305,-68.43818677312292
Barito Argentina,-34.9157207,-57.9361978
Colorado City Arizona,36.9899107,-112.9765425
New South Wales Australia,-31.8759835,147.2869493
Weipa Australia,-12.6386641,141.8710861
Broome Australia,-17.9566909,122.2240181
Somerton Australia,-30.9392349,150.6406221
Mackay Australia,-21.141956,149.1865149
Wyndham Australia,-15.4867977,128.1236196
Coolangatta Australia,-28.170386,153.53044811991248
Cox's Bazar Bangladesh,21.1766471,92.00350503412564
Gent Belgium,51.0538286,3.7250121
Dixmude Belgium,51.0333408,2.8647185
Haren Belgium,50.8909441,4.4157553
Tienen Belgium,50.8074825,4.9371775
Beni Bolivia,-14.0,-65.0
Rurrenabaque Bolivia,-14.4437498,-67.5311806
Sayari Bolivia,-17.7388069,-66.4680126
Macae Brazil,-22.28283055,-41.96490906592897
Guarulhos Brazil,-23.4675941,-46.5277704
Itapebi Brazil,-15.9693064,-39.5316476
Vitoria da Conquista Brazil,-14.8567487,-40.8414804
Tangara de Serra Brazil,-13.406856,-58.31824545357143
Rio Bonito Brazil,-22.7108378,-42.6271864
Fazenda Nossa Senhora de Lourdes Brazil,-21.6455604,-45.1935254
Marina del Rey California,33.9776848,-118.448647
Ontario California,34.065846,-117.64843
Riverside California,33.9824949,-117.374238
Bishop California,37.363679,-118.39524
Hobart Mills California,39.3984102,-120.1878187
Live Oak Springs California,32.6906137,-116.334462
Alvarado California,32.7772993,-117.0570009
Calimesa California,34.0039044,-117.0619774
Beaumont California,33.9299925,-116.9763092
Hayward California,37.6688205,-122.080796
Ennadai Lake Canada,60.9124163,-101.17022385353052
Ovalle Chile,-30.6030819,-71.2029894
Himalaya China,22.2761593,114.1715787
Bejing China,40.190632,116.412144
Ceylon Cocos,5.936847200000001,80.52660652524372
El Refugio Colombia,3.3969142,-76.5501917
Cordoba Colombia,8.3344713,-75.6666238
Cordillera Colombia,6.8308862,-75.9211591
Trujillo Colombia,4.2123039,-76.3188928
Corozal Colombia,9.3192389,-75.2947262
Villa Pinzon Colombia,4.4466742,-75.2159368
Tame Colombia,6.4615077,-71.7245069
Vereda La Bendicion Colombia,7.9704923,-72.5293592
Florencia Colombia,1.6158666,-75.6143045
Manzanares Colombia,5.253198,-75.1544544
Pereira Colombia,4.7854606,-75.7883220137654
Colorado Springs Colorado,38.8339578,-104.825348
Aspen Colorado,39.1911128,-106.82356
Pointe-Noire Congo,-4.7975373,11.8503297
Etsouali Congo,-2.8561907,15.5493267
Monte Cardo Corsica,42.2302979,9.1202731
Placetas Cuba,22.3140717,-79.653392
Fatima Pastaza Ecuador,-1.40711975,-77.97840930314749
El Arish Egypt,31.123641,33.7983521
Aswan Egypt,24.091071,32.897306
Drayton England,52.0727328,-1.375292
Largs England,52.1814012,0.2214248
Bishoftu Ethiopia,8.750004,38.981734
Leesburg Florida,28.810823,-81.8778582
Digne-Les-Bains France,44.0918144,6.2351431
Corsavy France,42.4662469,2.5792263
St. Etienne de Tinee France,44.2564013,6.9249179
Mt. Moucherolles France,45.0368397664699,5.529847784965076
Fontainebleau France,48.4049375,2.7015872
Cap-Ferret France,44.7951052,-1.1472098
Alencon France,48.4312059,0.0911374
Ermenonville France,49.1258749,2.6957344
Nantes France,47.2186371,-1.5541362
Ouroux France,46.2306703,4.5943391
Nice France,43.2871614,5.6043053
Bathurst Gambia,13.45535,-16.575646
Alma Georgia,31.5393701,-82.4623557
Tiflis Georgia,41.6934591,44.8014495
Unadilla Georgia,32.2617378,-83.7364358
Samland Germany,48.11788583604254,11.66255541858872
Staaken Germany,52.5322705,13.1433666
Schievelbein Germany,50.9477644,12.763015
Basse-Terre Guadeloupe,16.0000778,-61.7333373
Wuzhou Guangxi,23.5715402,111.0139268
Princeville Hawaii,22.223611,-159.485278
Las Mesitas Honduras,14.4249905,-88.9660592
Mt. Butler Hong,22.2676649,114.2111196
Skalafell Iceland,63.8132991,-22.683885
Woodstock Illinois,42.3147529,-88.4474302
Petersburg Illinois,40.0117151,-89.8481652
Saint Louis Illinois,38.585444253160176,-90.2235962650233
Indapur India,18.1125305,74.92386542316771
Tobu India,26.35099815,94.96842254493228
Gauhati India,26.1805978,91.753943
Barrackpore India,22.7641623,88.3776088
Meerut India,29.0018557,77.76796714992041
Datia India,25.91829465,78.66449615888288
New Paris Indiana,41.5045465,-85.82410851437608
West Lafayette Indiana,40.4258686,-86.9080655
Yogyakarta Indonesia,-7.8011998,110.3646608
Naha Indonesia,3.6888671,125.5353146
Branti Airport Indonesia,-5.2470459,105.18265951298063
New Vienna Iowa,42.5480503,-91.1143005
Mashhad Iran,36.2974945,59.6059232
Wexford Harbor Ireland,52.249784,-6.341881048082597
Monte Rotondo Italy,42.9656152,13.1954149
Monte Matto Italy,45.8556421,10.3976599
Sora Italy,41.7203358,13.6139576
Cascina Italy,43.6766738,10.5492244
Stromboli Island Italy,38.79179625,15.211175249544858
Mt. Vesuvius Italy,40.8213963,14.4261967
Miho AB Japan,36.00496,140.3022512
Nagoya Japan,35.1851045,136.8998438
Bazaar Kansas,38.2719604,-96.5352854
Mombasa Kenya,-4.05052,39.667169
Malindi Kenya,-3.2295935,39.974975160447975
New Orleans Louisiana,29.9759983,-90.0782127
Lothian Maryland,38.8297276,-76.6159457
Maravatio Mexico,19.89014525,-100.45327318434052
Mascota Mexico,20.5533013,-104.76338164381984
Monterrey Mexico,-33.525743,-70.5808301
Alpena Michigan,45.0176181,-83.6670019
Minneapolis Minnesota,44.9772995,-93.2654692
Gulfport Mississippi,30.3674198,-89.0928155
Springfield Missouri,37.2081729,-93.2922715
Butte Montana,46.0131505,-112.536508
Rabat Morocco,34.02236,-6.8340222
Tangier Morocco,35.7696302,-5.8033522
Pemba Mozambique,-12.9735551,40.5215098
Gotemba City Mt.,-38.1077388958253,144.3306399618172
Cucuta N,7.9089948,-72.5310851
Tonopah Nevada,38.100063,-117.22506087703566
Zephyr Cove Nevada,39.0060103,-119.947238
Jamaica Bay New,40.6039936,-73.8354124
Albany New,44.4432788,-65.0995732
Grants New,35.14726,-107.851446
Random Island Newfoundland,48.1446647,-53.73042469301693
Goose Bay Newfoundland,48.42262855,-53.8443625475164
Davis Inlet Newfoundland,55.8852051,-60.8961284
St. Johns Newfoundland,56.69228425,-60.93731851587222
Niamey Niger,13.524834,2.109823
Danbury North,36.4093047,-80.2058831
Mehamn Norway,71.0389923,27.8517589
Musquodoboit Nova,45.0257457,-63.1618381
Coral Sea,-20.0,155.0
Bedford Ohio,41.39311,-81.536509
Marseille Ohio,39.68356469015915,-84.17180564414443
Urbana Ohio,40.1083912,-83.7524298
Steubenville Ohio,40.3600714,-80.6151034
Ryukyu Islands Okinawa,26.52,128.053
Oklahoma City Oklahoma,35.4729886,-97.5170536
Dryden Ontario,49.785698,-92.835846
Klamath Falls Oregon,42.224867,-121.78167
Parachinar Pakistan,33.8967938,70.1000564
Kuna Yala Panama,9.4708308,-78.9600918
Grampian Pennsylvania,40.9658932,-78.6130822
Clifton Pennsylvania,41.2228616,-75.5476872
Piura Peru,-5.0,-80.333333
Mesones Muro Peru,-5.0725177,-78.3320501
Cebu Philippines,10.47,123.83
Libmanan Philippines,13.6960365,123.0612123
Davao City Philippines,7.0648306,125.6080623
Panay Island Philippines,13.9638816,124.33632261911364
Redzikowo Poland,54.4710926,17.1160575
El Embrujo Providencia,-33.4415465,-70.6324624
Doha Airport Qatar,25.25754195,51.57210363956301
Tambo Qld,-24.9071275,146.33124025447535
Gaspe Quebec,48.6146774,-66.066572550089
Archerfield Aerodrome Queensland,-27.569486,153.00872543991687
Djibouti Republic,11.8145966,42.8453061
